PESEL,id_driver,name,surname,gender
12728657192,541,Adam,Nazar,Mezczyzna
14359642461,542,Adam,Jacyno,Mezczyzna
14650469788,543,Krzysztof,Jacyno,Mezczyzna
12346501762,544,Alicja,Nowak,Kobieta
12152421289,545,Krzysztof,Nowak,Mezczyzna
19250578156,546,Marcel,Kuprianowicz,Mezczyzna
19730007369,547,Marcel,Jacyno,Mezczyzna
11590215039,548,Krzysztof,Stachura,Mezczyzna
13822466725,549,Michal,Jacyno,Mezczyzna
12133627286,550,Mikolaj,Stachura,Mezczyzna
13117536430,551,Adam,Nazar,Mezczyzna
15336065586,552,Adam,Nowak,Mezczyzna
10201586873,553,Adam,Stachura,Mezczyzna
13733594335,554,Adam,Nowak,Mezczyzna
17269246963,555,Adam,Jacyno,Mezczyzna
11528259010,556,Marcel,Stachura,Mezczyzna
10365035237,557,Mikolaj,Kuprianowicz,Mezczyzna
14197059529,558,Mikolaj,Stachura,Mezczyzna
11954598156,559,Krzysztof,Nazar,Mezczyzna
19501479431,560,Krzysztof,Nowak,Mezczyzna
14259146945,561,Krzysztof,Jacyno,Mezczyzna
10898445601,562,Michal,Kuprianowicz,Mezczyzna
12323633189,563,Marcel,Jacyno,Mezczyzna
14760755850,564,Adam,Stachura,Mezczyzna
17539930219,565,Mikolaj,Stachura,Mezczyzna
10725013227,566,Mikolaj,Jacyno,Mezczyzna
18610215393,567,Mikolaj,Kowalski,Mezczyzna
14671949820,568,Mikolaj,Stachura,Mezczyzna
17837442722,569,Alicja,Nowak,Kobieta
12722729383,570,Alicja,Kuprianowicz,Kobieta
19772141897,571,Mikolaj,Kuprianowicz,Mezczyzna
10764479087,572,Krzysztof,Kuprianowicz,Mezczyzna
18165007964,573,Adam,Kowalski,Mezczyzna
17149340446,574,Mikolaj,Kowalski,Mezczyzna
16197142931,575,Alicja,Kuprianowicz,Kobieta
12211550216,576,Alicja,Stachura,Kobieta
11702728705,577,Michal,Stachura,Mezczyzna
17299519463,578,Krzysztof,Jacyno,Mezczyzna
12770612645,579,Alicja,Kowalski,Kobieta
15439990294,580,Michal,Kowalski,Mezczyzna
18363727715,581,Marcel,Kowalski,Mezczyzna
14995353297,582,Adam,Stachura,Mezczyzna
19326432134,583,Adam,Nazar,Mezczyzna
11707953852,584,Marcel,Kowalski,Mezczyzna
15857999356,585,Adam,Kuprianowicz,Mezczyzna
17306748824,586,Alicja,Nazar,Kobieta
11868277865,587,Krzysztof,Kowalski,Mezczyzna
19994419759,588,Mikolaj,Nazar,Mezczyzna
10726458083,589,Marcel,Kuprianowicz,Mezczyzna
18917804880,590,Marcel,Jacyno,Mezczyzna
14650004879,591,Michal,Nazar,Mezczyzna
15649522466,592,Adam,Jacyno,Mezczyzna
17692240263,593,Adam,Nazar,Mezczyzna
15568796132,594,Krzysztof,Nazar,Mezczyzna
10771150969,595,Krzysztof,Kuprianowicz,Mezczyzna
18337639834,596,Krzysztof,Nazar,Mezczyzna
19059604776,597,Michal,Nazar,Mezczyzna
11040362507,598,Mikolaj,Stachura,Mezczyzna
16572174397,599,Adam,Nazar,Mezczyzna
18081929398,600,Alicja,Nowak,Kobieta
14277302822,601,Michal,Nazar,Mezczyzna
16466615932,602,Krzysztof,Nazar,Mezczyzna
19439897892,603,Adam,Kuprianowicz,Mezczyzna
11279044871,604,Alicja,Stachura,Kobieta
14216963571,605,Michal,Jacyno,Mezczyzna
15136410656,606,Adam,Jacyno,Mezczyzna
18009734444,607,Marcel,Stachura,Mezczyzna
19432161207,608,Adam,Kowalski,Mezczyzna
13348914286,609,Mikolaj,Nazar,Mezczyzna
15951837605,610,Adam,Jacyno,Mezczyzna
13535165514,611,Marcel,Nazar,Mezczyzna
14678630330,612,Mikolaj,Stachura,Mezczyzna
16029607343,613,Michal,Nazar,Mezczyzna
18082306186,614,Marcel,Kuprianowicz,Mezczyzna
19574246337,615,Krzysztof,Stachura,Mezczyzna
11089623583,616,Krzysztof,Kuprianowicz,Mezczyzna
10091573154,617,Krzysztof,Kuprianowicz,Mezczyzna
14529836167,618,Marcel,Nowak,Mezczyzna
14243454681,619,Krzysztof,Kowalski,Mezczyzna
18640263845,620,Krzysztof,Nazar,Mezczyzna
19549917495,621,Marcel,Kuprianowicz,Mezczyzna
12604302273,622,Krzysztof,Kowalski,Mezczyzna
18895838824,623,Alicja,Nazar,Kobieta
14609489822,624,Adam,Nazar,Mezczyzna
16463891614,625,Marcel,Kuprianowicz,Mezczyzna
16541130496,626,Adam,Stachura,Mezczyzna
19887893131,627,Krzysztof,Kowalski,Mezczyzna
11212777788,628,Alicja,Kuprianowicz,Kobieta
12238293641,629,Michal,Kuprianowicz,Mezczyzna
19360916308,630,Alicja,Stachura,Kobieta
15234778304,631,Marcel,Kowalski,Mezczyzna
13223422655,632,Mikolaj,Jacyno,Mezczyzna
16810993983,633,Marcel,Kuprianowicz,Mezczyzna
18829067841,634,Adam,Nazar,Mezczyzna
17569472328,635,Marcel,Nazar,Mezczyzna
13674508655,636,Adam,Jacyno,Mezczyzna
17316483642,637,Adam,Jacyno,Mezczyzna
13351282061,638,Michal,Kuprianowicz,Mezczyzna
18218909410,639,Adam,Nazar,Mezczyzna
15334105922,640,Adam,Jacyno,Mezczyzna
17589357872,641,Krzysztof,Jacyno,Mezczyzna
13812329468,642,Alicja,Kuprianowicz,Kobieta
10525977201,643,Mikolaj,Kowalski,Mezczyzna
19249659427,644,Michal,Kuprianowicz,Mezczyzna
15765465915,645,Mikolaj,Jacyno,Mezczyzna
19239716487,646,Marcel,Stachura,Mezczyzna
14757295102,647,Michal,Nowak,Mezczyzna
18598748995,648,Mikolaj,Kowalski,Mezczyzna
18922388135,649,Michal,Jacyno,Mezczyzna
17005175035,650,Adam,Stachura,Mezczyzna
15344136231,651,Alicja,Kuprianowicz,Kobieta
18657985905,652,Krzysztof,Kuprianowicz,Mezczyzna
19062581552,653,Mikolaj,Nazar,Mezczyzna
12349112552,654,Krzysztof,Kowalski,Mezczyzna
17064536162,655,Michal,Kowalski,Mezczyzna
12574672549,656,Alicja,Nazar,Kobieta
19897223214,657,Michal,Kuprianowicz,Mezczyzna
10163232232,658,Adam,Kuprianowicz,Mezczyzna
17951184931,659,Adam,Kuprianowicz,Mezczyzna
10568127415,660,Krzysztof,Nowak,Mezczyzna
13031536391,661,Alicja,Kowalski,Kobieta
18802617179,662,Marcel,Nazar,Mezczyzna
11348671898,663,Michal,Nowak,Mezczyzna
13783602837,664,Marcel,Nazar,Mezczyzna
19291711613,665,Alicja,Nowak,Kobieta
15413359925,666,Adam,Nazar,Mezczyzna
18658209344,667,Mikolaj,Nowak,Mezczyzna
11248092604,668,Krzysztof,Nazar,Mezczyzna
13101565135,669,Krzysztof,Jacyno,Mezczyzna
17321847868,670,Krzysztof,Stachura,Mezczyzna
19399900894,671,Mikolaj,Kowalski,Mezczyzna
14315967544,672,Marcel,Stachura,Mezczyzna
13634289614,673,Michal,Kuprianowicz,Mezczyzna
16434932516,674,Marcel,Jacyno,Mezczyzna
18474766693,675,Adam,Nazar,Mezczyzna
16197707061,676,Adam,Nowak,Mezczyzna
14962990438,677,Michal,Kuprianowicz,Mezczyzna
14743220814,678,Adam,Kowalski,Mezczyzna
18589725144,679,Marcel,Jacyno,Mezczyzna
18558677018,680,Mikolaj,Stachura,Mezczyzna
17264080724,681,Alicja,Kowalski,Kobieta
14130326244,682,Mikolaj,Jacyno,Mezczyzna
17428331427,683,Krzysztof,Kuprianowicz,Mezczyzna
11602191538,684,Mikolaj,Nazar,Mezczyzna
16567468250,685,Adam,Jacyno,Mezczyzna
14979403996,686,Alicja,Nowak,Kobieta
11263025887,687,Krzysztof,Kuprianowicz,Mezczyzna
18016352383,688,Alicja,Kowalski,Kobieta
16397725824,689,Krzysztof,Stachura,Mezczyzna
10005201196,690,Mikolaj,Kuprianowicz,Mezczyzna
19135902258,691,Michal,Kuprianowicz,Mezczyzna
17919112261,692,Alicja,Kowalski,Kobieta
14391852831,693,Alicja,Kowalski,Kobieta
11056960460,694,Marcel,Kowalski,Mezczyzna
11401256328,695,Krzysztof,Nowak,Mezczyzna
17630780359,696,Michal,Kuprianowicz,Mezczyzna
10632543235,697,Mikolaj,Nazar,Mezczyzna
13517184742,698,Alicja,Kowalski,Kobieta
18599461520,699,Mikolaj,Jacyno,Mezczyzna
12389589130,700,Mikolaj,Nowak,Mezczyzna
16711756772,701,Adam,Kowalski,Mezczyzna
13577257762,702,Marcel,Stachura,Mezczyzna
11294008559,703,Michal,Nazar,Mezczyzna
11998729263,704,Alicja,Nowak,Kobieta
12708953108,705,Mikolaj,Stachura,Mezczyzna
14262538745,706,Mikolaj,Nazar,Mezczyzna
18505299939,707,Alicja,Jacyno,Kobieta
19753776538,708,Alicja,Kowalski,Kobieta
16449570512,709,Michal,Nazar,Mezczyzna
14908596947,710,Michal,Nazar,Mezczyzna
13393131961,711,Mikolaj,Kowalski,Mezczyzna
10514436285,712,Alicja,Jacyno,Kobieta
18190820300,713,Krzysztof,Nazar,Mezczyzna
12280127309,714,Michal,Kuprianowicz,Mezczyzna
19330992630,715,Michal,Jacyno,Mezczyzna
14547493057,716,Krzysztof,Stachura,Mezczyzna
18066226527,717,Marcel,Kuprianowicz,Mezczyzna
15676867942,718,Mikolaj,Kuprianowicz,Mezczyzna
14432201277,719,Alicja,Kuprianowicz,Kobieta
16728222675,720,Mikolaj,Jacyno,Mezczyzna
17064335726,721,Adam,Nazar,Mezczyzna
19225504483,722,Krzysztof,Nazar,Mezczyzna
13239069817,723,Marcel,Nowak,Mezczyzna
18295363212,724,Mikolaj,Kowalski,Mezczyzna
19806632472,725,Mikolaj,Kuprianowicz,Mezczyzna
13100137581,726,Alicja,Nazar,Kobieta
12336672948,727,Marcel,Nowak,Mezczyzna
16468713358,728,Krzysztof,Kowalski,Mezczyzna
18805305933,729,Adam,Nazar,Mezczyzna
16542629381,730,Mikolaj,Stachura,Mezczyzna
18785628726,731,Alicja,Stachura,Kobieta
18715746460,732,Krzysztof,Nowak,Mezczyzna
17526654264,733,Marcel,Nowak,Mezczyzna
12876965156,734,Krzysztof,Kuprianowicz,Mezczyzna
16720645067,735,Marcel,Kowalski,Mezczyzna
13698682992,736,Mikolaj,Stachura,Mezczyzna
18337803992,737,Mikolaj,Kuprianowicz,Mezczyzna
10368961632,738,Krzysztof,Nowak,Mezczyzna
13872556340,739,Krzysztof,Kuprianowicz,Mezczyzna
14903322455,740,Krzysztof,Kuprianowicz,Mezczyzna
18445469339,741,Adam,Kuprianowicz,Mezczyzna
19494549975,742,Mikolaj,Kowalski,Mezczyzna
19691420011,743,Krzysztof,Kuprianowicz,Mezczyzna
16062326553,744,Adam,Stachura,Mezczyzna
11234341783,745,Marcel,Kowalski,Mezczyzna
15184863385,746,Mikolaj,Stachura,Mezczyzna
19206132581,747,Krzysztof,Stachura,Mezczyzna
13265149976,748,Adam,Jacyno,Mezczyzna
11898743760,749,Marcel,Jacyno,Mezczyzna
10874628720,750,Marcel,Nazar,Mezczyzna
18656007481,751,Alicja,Nazar,Kobieta
14620889345,752,Michal,Jacyno,Mezczyzna
19453590289,753,Adam,Nazar,Mezczyzna
18957579773,754,Marcel,Nowak,Mezczyzna
18546315539,755,Adam,Kuprianowicz,Mezczyzna
17858229123,756,Mikolaj,Stachura,Mezczyzna
16337598738,757,Krzysztof,Kowalski,Mezczyzna
13019903254,758,Krzysztof,Stachura,Mezczyzna
18861577875,759,Michal,Kowalski,Mezczyzna
10940062369,760,Alicja,Stachura,Kobieta
16653875978,761,Marcel,Nowak,Mezczyzna
12615642699,762,Krzysztof,Kuprianowicz,Mezczyzna
19391619477,763,Mikolaj,Kuprianowicz,Mezczyzna
12657902333,764,Krzysztof,Kuprianowicz,Mezczyzna
12707290093,765,Marcel,Nazar,Mezczyzna
18896201877,766,Marcel,Nowak,Mezczyzna
15209171448,767,Michal,Nazar,Mezczyzna
19601456434,768,Mikolaj,Kowalski,Mezczyzna
18049729145,769,Krzysztof,Nazar,Mezczyzna
11241880934,770,Adam,Stachura,Mezczyzna
11251510987,771,Marcel,Stachura,Mezczyzna
17737551033,772,Mikolaj,Nowak,Mezczyzna
13682793098,773,Alicja,Nazar,Kobieta
19372360171,774,Alicja,Stachura,Kobieta
11385992499,775,Krzysztof,Jacyno,Mezczyzna
11551279208,776,Mikolaj,Nowak,Mezczyzna
10023582596,777,Adam,Kuprianowicz,Mezczyzna
12180644300,778,Adam,Jacyno,Mezczyzna
13486905470,779,Adam,Nazar,Mezczyzna
14776751067,780,Michal,Kuprianowicz,Mezczyzna
16044430300,781,Michal,Nowak,Mezczyzna
15083699438,782,Michal,Kuprianowicz,Mezczyzna
11951221253,783,Adam,Nazar,Mezczyzna
15578525787,784,Krzysztof,Nowak,Mezczyzna
12720608830,785,Alicja,Kowalski,Kobieta
15894005638,786,Alicja,Nazar,Kobieta
14451467067,787,Krzysztof,Jacyno,Mezczyzna
16452369153,788,Mikolaj,Kowalski,Mezczyzna
17575201263,789,Adam,Jacyno,Mezczyzna
15058770805,790,Adam,Nowak,Mezczyzna
10230148545,791,Alicja,Nowak,Kobieta
18344029246,792,Mikolaj,Stachura,Mezczyzna
16244790134,793,Krzysztof,Stachura,Mezczyzna
16637101595,794,Adam,Jacyno,Mezczyzna
19847958135,795,Alicja,Kowalski,Kobieta
14782196689,796,Mikolaj,Kowalski,Mezczyzna
18825366647,797,Alicja,Jacyno,Kobieta
12329469202,798,Krzysztof,Nowak,Mezczyzna
12460164517,799,Mikolaj,Kuprianowicz,Mezczyzna
10181489366,800,Krzysztof,Stachura,Mezczyzna
19668913581,801,Marcel,Kowalski,Mezczyzna
16264928065,802,Adam,Kuprianowicz,Mezczyzna
18460499594,803,Marcel,Stachura,Mezczyzna
12742086956,804,Michal,Jacyno,Mezczyzna
16028191985,805,Alicja,Jacyno,Kobieta
12483103918,806,Alicja,Nowak,Kobieta
13810623697,807,Alicja,Stachura,Kobieta
19443112753,808,Krzysztof,Kowalski,Mezczyzna
11259184877,809,Krzysztof,Kuprianowicz,Mezczyzna
14734835067,810,Michal,Nowak,Mezczyzna
17927118848,811,Mikolaj,Stachura,Mezczyzna
18125787602,812,Adam,Kowalski,Mezczyzna
18215949409,813,Mikolaj,Kuprianowicz,Mezczyzna
13185538849,814,Michal,Kuprianowicz,Mezczyzna
14183146386,815,Mikolaj,Nazar,Mezczyzna
16896376176,816,Marcel,Stachura,Mezczyzna
11148536207,817,Alicja,Jacyno,Kobieta
17166657916,818,Alicja,Nazar,Kobieta
17817675113,819,Adam,Jacyno,Mezczyzna
10164263315,820,Krzysztof,Kuprianowicz,Mezczyzna
16507962433,821,Adam,Nazar,Mezczyzna
13448963079,822,Michal,Stachura,Mezczyzna
15628063515,823,Alicja,Kowalski,Kobieta
14367329309,824,Alicja,Jacyno,Kobieta
10408191536,825,Krzysztof,Kowalski,Mezczyzna
17740293769,826,Adam,Kowalski,Mezczyzna
17527119420,827,Krzysztof,Nowak,Mezczyzna
16609907633,828,Adam,Kowalski,Mezczyzna
18478226034,829,Krzysztof,Stachura,Mezczyzna
17689375192,830,Michal,Nazar,Mezczyzna
19213326783,831,Krzysztof,Nazar,Mezczyzna
12499120233,832,Mikolaj,Kuprianowicz,Mezczyzna
11123369187,833,Michal,Nowak,Mezczyzna
15452530567,834,Mikolaj,Jacyno,Mezczyzna
16308530470,835,Alicja,Jacyno,Kobieta
12930195382,836,Krzysztof,Nowak,Mezczyzna
18028375536,837,Mikolaj,Stachura,Mezczyzna
19066902343,838,Michal,Nazar,Mezczyzna
17772878760,839,Mikolaj,Stachura,Mezczyzna
18238292619,840,Michal,Kowalski,Mezczyzna
18261049096,841,Krzysztof,Stachura,Mezczyzna
19170420682,842,Adam,Kuprianowicz,Mezczyzna
12828371398,843,Alicja,Stachura,Kobieta
12911920680,844,Michal,Kowalski,Mezczyzna
19763351772,845,Adam,Stachura,Mezczyzna
13714190035,846,Krzysztof,Kowalski,Mezczyzna
14388475291,847,Michal,Stachura,Mezczyzna
18306338252,848,Alicja,Nazar,Kobieta
18115082418,849,Adam,Nazar,Mezczyzna
11313216511,850,Krzysztof,Nazar,Mezczyzna
11109584675,851,Alicja,Kowalski,Kobieta
15344412293,852,Mikolaj,Nowak,Mezczyzna
19793713294,853,Marcel,Kowalski,Mezczyzna
14566969317,854,Mikolaj,Kowalski,Mezczyzna
10988101628,855,Alicja,Stachura,Kobieta
10602822867,856,Marcel,Kuprianowicz,Mezczyzna
10060923976,857,Mikolaj,Jacyno,Mezczyzna
15304451900,858,Alicja,Kuprianowicz,Kobieta
17226714955,859,Adam,Nazar,Mezczyzna
18825429865,860,Alicja,Kuprianowicz,Kobieta
16047151554,861,Mikolaj,Jacyno,Mezczyzna
18353628542,862,Alicja,Nazar,Kobieta
19303496851,863,Adam,Nazar,Mezczyzna
13706910017,864,Michal,Stachura,Mezczyzna
13738716078,865,Marcel,Kuprianowicz,Mezczyzna
18460031512,866,Michal,Nowak,Mezczyzna
10366282522,867,Adam,Kowalski,Mezczyzna
10441179063,868,Krzysztof,Nazar,Mezczyzna
10492159833,869,Michal,Nowak,Mezczyzna
11831691633,870,Alicja,Nowak,Kobieta
11077242141,871,Marcel,Nazar,Mezczyzna
12866474674,872,Alicja,Jacyno,Kobieta
17147317917,873,Michal,Nowak,Mezczyzna
11393083005,874,Adam,Kowalski,Mezczyzna
10898332954,875,Alicja,Kowalski,Kobieta
14730990592,876,Mikolaj,Kowalski,Mezczyzna
13298554500,877,Adam,Kuprianowicz,Mezczyzna
13977789185,878,Michal,Stachura,Mezczyzna
17395691964,879,Marcel,Nowak,Mezczyzna
15062098856,880,Michal,Nowak,Mezczyzna
16015459604,881,Adam,Jacyno,Mezczyzna
18631761607,882,Alicja,Jacyno,Kobieta
15284368319,883,Marcel,Jacyno,Mezczyzna
18786308926,884,Adam,Kuprianowicz,Mezczyzna
15269102453,885,Marcel,Nazar,Mezczyzna
17909870654,886,Michal,Jacyno,Mezczyzna
18083076244,887,Krzysztof,Kuprianowicz,Mezczyzna
14704417794,888,Michal,Nazar,Mezczyzna
13856512544,889,Mikolaj,Kuprianowicz,Mezczyzna
13550014531,890,Adam,Jacyno,Mezczyzna
17057540851,891,Krzysztof,Nowak,Mezczyzna
11646810117,892,Mikolaj,Kowalski,Mezczyzna
18293780816,893,Mikolaj,Kuprianowicz,Mezczyzna
18316536975,894,Krzysztof,Stachura,Mezczyzna
15569683910,895,Marcel,Nowak,Mezczyzna
17578587952,896,Michal,Nowak,Mezczyzna
16422749208,897,Alicja,Nazar,Kobieta
17501357572,898,Michal,Stachura,Mezczyzna
16336845681,899,Marcel,Kuprianowicz,Mezczyzna
18730014344,900,Marcel,Stachura,Mezczyzna
14163222718,901,Mikolaj,Kowalski,Mezczyzna
12108229347,902,Krzysztof,Jacyno,Mezczyzna
11570294793,903,Krzysztof,Kowalski,Mezczyzna
14206329568,904,Michal,Kuprianowicz,Mezczyzna
10349896723,905,Marcel,Kowalski,Mezczyzna
16604762106,906,Mikolaj,Kuprianowicz,Mezczyzna
17632229728,907,Alicja,Nowak,Kobieta
19334024264,908,Adam,Nowak,Mezczyzna
11551917729,909,Michal,Kuprianowicz,Mezczyzna
10532908556,910,Adam,Jacyno,Mezczyzna
13312358756,911,Michal,Nazar,Mezczyzna
17026386974,912,Mikolaj,Kuprianowicz,Mezczyzna
10863249273,913,Adam,Stachura,Mezczyzna
13498225099,914,Krzysztof,Nowak,Mezczyzna
19898469195,915,Marcel,Nowak,Mezczyzna
11264927550,916,Marcel,Kuprianowicz,Mezczyzna
10952436690,917,Mikolaj,Jacyno,Mezczyzna
13416586876,918,Michal,Stachura,Mezczyzna
